gold_rate,weight,making_pct,wastage_pct,price
6249.080237694725,57.14142977177514,24.6398788362281,10.986584841970366,508782.2303061468
5812.037280884873,11.047682179499754,11.16167224336399,13.661761457749352,83561.50274552255
6702.230023486418,43.06820951217064,10.411689885916049,14.699098521619943,376520.331375352
7164.885281600844,14.315668419340017,13.636499344142013,6.834045098534338,128258.34027905868
6108.484485919075,32.4358730346698,18.638900372842315,7.912291401980419,261272.8717526281
6723.705789444759,10.090643917818426,15.842892970704362,8.663618432936918,87966.71308925234
6412.139968434072,47.54020576079479,13.993475643167194,10.142344384136116,394217.21664104576
6684.829137724085,4.694123937759868,22.150897038028766,6.705241236872915,42127.38489240552
5630.103185970559,57.03536116069333,29.312640661491187,13.08397348116461,483659.6036316531
6109.227538346741,7.664982612370265,23.684660530243136,9.401524937396013,65264.03434449052
5744.076469689558,30.72026078645367,10.687770422304368,14.093204020787821,229531.21295643668
6017.559963200034,40.426292492530955,16.23422152178822,10.200680211778108,320951.82657117833
6593.420558686559,12.721558420480568,29.391692555291172,12.751328233611146,126042.31749559537
7378.997883128378,53.899986324803635,21.957999576221702,14.218742350231167,570651.4584495858
5676.985004103839,13.367006020310422,10.90454577821076,8.253303307632644,93838.18959281361
6277.3545793789635,17.738243842885964,26.57475018303859,8.567533266935893,157605.56763282215
6061.869019374762,33.47637282317841,12.818484499495252,13.021969807540398,266517.23713006644
5649.101287359542,59.23944232283,25.444895385933147,6.987156815341724,462606.98685593205
5511.044234247205,49.29676285038038,24.137146876952343,12.290071680409874,390061.10051843245
7042.540693371891,6.294589800577241,17.169314570885454,6.158690595251297,56794.13193551586
7226.206851751187,38.15129135599836,16.617960497052984,5.635583502860237,349810.25255106273
6121.9646434313245,20.86063267755133,24.59212356676128,11.375574713552131,182530.76073738086
7274.425485152653,29.38846565939306,12.391884918766035,12.13244787222995,277510.2921882139
7021.5700972337945,34.55407745903078,25.41934359909122,9.937955963643908,344574.34915638657
6545.465658763988,26.79737906479588,10.508382534881903,6.078914269933044,211784.60213291348
5562.858371373469,38.91180385329926,16.287119621526536,10.085706911647028,285416.54247230093
7315.132947852186,16.45894929063475,18.207658460712594,12.555511385430487,164996.19748934938
5957.596330983245,6.464834770069993,15.795029058275361,6.612212872540044,48973.664469851035
7359.395304685146,48.870982014736185,22.66807513020847,13.714605901877178,516747.3081881656
7107.344153798229,12.821063415390078,27.851179969799556,10.393422419156508,132469.70117337198
7114.880310328125,53.97329539556261,16.360069499437277,6.100519245276768,488320.818336697
5955.8703250838835,26.772251740322865,26.36029531844986,13.607305832563434,235767.66981310252
5513.904261062381,31.623343549498813,18.348220062975578,7.221078104707303,227900.94830287885
5739.730734667366,21.58167994141042,28.858194078250385,8.232029320207552,177943.37902388469
6537.581243486732,42.77509961592032,17.27259204758588,14.717820827209607,387500.94521620293
7424.894589884223,16.603373157871122,19.94497011784771,8.008783098167697,164499.64287923253
6069.680988754935,4.139442946562902,22.191286679597937,10.026790232288615,34792.342779880404
5602.957502499979,18.161494925723463,28.165317719333075,7.395618906669724,144265.74752912184
5789.789744182446,30.388260096098655,29.713009082212015,7.420552715115004,252508.94600317924
6844.271094811757,46.17393768906562,14.752750879847994,12.282163486118595,419406.5589181863
6235.566265438507,38.67373817442761,22.670594215217896,10.357746840747584,336257.95713914966
5680.579540108816,50.4475447441758,16.415601299434716,6.8651851039985425,367212.39508666034
5581.550283109528,36.271790704918025,23.55128723684565,5.165878289278561,270946.27883273194
6524.186116598562,15.136754961480401,22.903455808188998,6.743664290049915,133445.07456188838
6881.875476204932,24.430650085431168,28.73459977473469,6.3752094414599325,237145.4374786848
6182.132702100517,8.581464231954167,28.493872365571256,13.77339353380981,79884.04984936173
6015.883255430312,40.279074669982386,26.344444004024318,10.552008115994624,348609.23970450443
6559.301156712013,16.0274328722262,11.862055356117985,13.972157579533267,138051.24482423096
7300.836114326661,38.71988452184954,16.780595820974014,8.492095746126608,368903.40439637244
6951.911357740479,54.03239507724947,27.741728485302346,12.798755458576238,557484.4598384245
6784.063292308576,6.880117969712832,13.232574281892276,13.985541885270793,62050.33774504538
6712.85811931918,2.5334289937645194,12.029430857320643,11.635017691080558,21907.156187630695
5510.123167692437,11.326866982214922,20.974675787331723,11.918951976926932,87037.50505453467
6803.922519005201,15.007619948712467,24.24358442695072,7.372490874968001,140305.72999302275
6150.799396318535,45.2965014968454,22.992657980944294,13.49223410494178,400570.3320133902
6815.225784600687,34.96189899345735,11.87349535656185,8.677158030594335,298385.67324323434
6030.4047353634505,16.151399315986847,29.460211095048912,8.930977246667604,141475.60211355647
7284.093110354226,38.60604030784125,25.896226070832967,10.026370931051922,401215.2882171816
6653.807769252719,30.566026241494107,13.90485975596089,12.224521152615054,267778.97250686324
6061.544724881712,3.4103260530243227,22.909445918143355,6.771106794070489,27941.868663266527
7380.917168705829,57.327857466150064,28.29728780440897,8.701587002554444,607808.3015861396
5530.913233057735,55.84247663008807,18.563682966346285,14.666548190436696,432501.04571138724
7427.239954178505,51.47454841710688,15.888977841391714,8.850977286019253,496742.9246056146
7202.273343033714,20.381476299064104,13.38985493372185,10.568012624583503,189559.7669053268
7372.309548321562,42.369728207148434,21.4012234017873,5.971764937707685,413913.599395589
6730.014453398339,59.42312330604727,12.80168030473048,10.183296523637367,511964.711441418
7254.746143855911,44.964579829743855,23.94031481990536,12.024840839871093,466505.657595481
6218.98230243951,19.028326967340615,26.187223109570272,13.101133946791808,173956.03232300663
7234.144637160207,54.967952048275336,20.226847977218757,10.015162946871996,541736.3491162636
7096.59035793355,39.697907985110376,24.03933754515407,12.95792669436101,406565.6966107316
7280.010683635132,21.603719097389078,17.51165905279888,5.93981939840869,201668.44475945816
6656.560281992348,4.084651880211041,19.311960362649202,10.426446347075766,36897.693667144624
6073.082504256568,36.26832911300262,10.610004998780989,5.373481887492144,264423.2852290653
7145.201121319316,22.891057201853247,12.541210253037695,10.222432600548043,208977.29619688078
7039.987106197222,14.517619594816905,22.457809516380003,5.85347464993768,136457.09009073756
5603.363442337215,32.81856863095258,20.81270243220213,11.374299014982066,254860.91343094737
6952.182667445323,58.59942060882701,20.326006966023904,8.22956472941246,546458.4400130602
7090.372389537408,17.708270573200306,18.779428414112722,5.784563813422659,162497.22531482732
5550.701486830915,57.83360805131965,26.719602410244118,11.95974206093698,469106.0940756899
6317.90588882854,12.051070564109056,13.128740853421721,7.502428981645953,95373.39380066961
6598.453329412241,43.44656351660362,23.203947534354626,7.799338969459429,392171.04526024923
7409.730561326388,44.79802116835457,21.087081050228015,11.117207462343522,460020.9388423068
6339.20012485558,16.368397391067134,17.119453573025233,12.57846110464369,140916.61186234036
5528.786977259511,8.732213149401142,10.920052840435055,5.407288023189701,58139.61041702125
7210.921168022014,42.81215584404137,19.483476581746505,5.978341606510015,402642.8950306186
6483.231750233665,29.46136270527281,13.464037398200304,9.33851649237973,244069.21922480772
6297.009468794747,37.71930568702855,22.701873017352874,5.453040097720445,316552.3614500906
6249.225229252943,38.29987511142571,20.062725171601755,13.564898411883222,336134.4874200106
6817.38726323789,11.450196770722922,11.411374948008596,11.424192782063155,99810.71578969879
5553.022621083243,35.97498371386087,28.80460482849915,10.75474177875879,293535.7431256983
6276.339852413043,39.310716669656486,19.165057809830333,10.45616789315935,334498.00966677663
7382.929617553051,24.393952992444905,29.223811276478283,14.053506419560637,273400.5116370109
5891.582269578593,6.022955450759596,12.015560027548533,5.1822182565154975,43062.52608267228
5688.885921511856,41.6143928581487,11.42377296920458,8.189756302937614,293949.0190677839
7189.750621938909,3.3497722726779005,26.289369651778717,7.818547747734,33777.43046320011
5736.329655243312,42.41075559112074,22.578856935597678,13.77472013527053,349469.017584006
6970.142087607772,48.60189396232122,15.640691451426129,6.774395437797228,430833.8824064955
7001.2295032817165,48.79641487750131,29.810102840013467,9.126176769114265,498467.54635258234
6244.036171585566,47.03195172303582,16.816070805060356,14.307573256035647,403899.42554490035
7216.825503686024,26.881653587751064,25.017421355829946,12.545428740846823,281149.81769690925
5706.247737671865,54.348068587414865,20.105047448957144,13.264574661077416,434537.55838601646
6140.099202061224,53.94034725277963,17.784033574683264,5.108376514802984,422328.21955323796
7310.763952838527,7.294627253595746,16.3862727518083,14.50061967050805,73200.27096044931
7401.214293875112,35.259397511150596,22.636744243395984,9.484455219783197,360901.0659494961
6086.421543396129,21.062543631455124,23.450369121540767,12.5237452943768,183419.98033334824
7083.158087451697,47.79785228208412,11.824122060973806,9.944203047025814,428726.5459113361
5615.117520033288,33.87267517477666,18.83061002746754,13.877041827582998,265100.2125228581
6201.830025104157,8.78988695280114,12.859833641056717,12.615106317174723,71363.54745788906
6736.436126632522,7.865115215121834,11.682136122299948,12.0096913145912,68267.157840001
5645.526012728387,49.66788343884066,24.124844543129925,5.813487806418998,379329.8664501989
5669.675428170383,59.22509555306818,17.485415915122406,8.706421470668909,441713.17215343413
7125.599134515005,56.940417488263805,29.720021276457416,12.533781852589417,610055.2708393664
6252.519171061832,6.843041568522788,25.542938318548735,10.58404249735805,61182.354467161764
6348.444018493952,54.56855433549469,12.223949646123026,9.926251042908591,440183.6766561288
5522.707289534838,29.182317235659323,11.126065513636746,6.188179162680719,195884.98006073164
5735.05249355421,39.654197522731685,24.920897585308467,10.833687650971596,324317.7116371922
7424.345096949084,23.742493612374837,15.714241725637216,13.685991281894603,238844.62469332438
5947.191677038905,57.866907287555456,10.243089493796326,14.69878826707639,448218.355722807
5586.319823901153,53.686300594488124,20.554022181725998,14.929647961193004,427996.562207945
5647.593129470798,34.12354849527661,29.38605071238198,10.230978441701488,283103.9521689443
6758.797276270525,42.353423961107794,19.090821295355465,11.275580800840634,390726.917136371
6668.628623846201,54.26716460847736,10.908927606829158,7.809631895922303,445692.1213717542
7400.8229681531175,53.63529946567315,19.11313505571426,11.201325978015367,541548.7672101136
6054.762365962265,12.911027263978156,19.273968098799642,8.533522280260527,104232.86886557264
6667.312223701744,6.50860894396912,29.48789615332333,14.86210744479603,66478.64388580665
6896.32342803949,33.09358924795898,16.190552325726557,13.137950197069486,309013.7755075371
6869.462345107759,11.431782482003696,28.21854368987685,13.22537242923169,117427.15041235198
7399.599826583848,44.09173148652488,22.268303918715798,9.182430362906189,448610.31719300186
7365.456966708027,52.23170559102368,10.904373402123788,5.26366974497252,462592.2022704504
6252.9267337561,49.01209318534631,29.74552258629889,6.504168911035282,436197.1289122993
6688.26143070427,24.091669684599246,29.398287956292066,13.421189231357086,243579.1396101068
7176.657409422276,29.184203268108277,18.296390046753302,7.734070719307063,274936.14749091
5612.750993301855,52.153897822793084,26.258020182601552,14.997176732861305,437769.9281504805
7493.273674147811,34.215038924952395,25.37974830361021,14.44765729882428,378931.01967054873
7199.294781354823,16.346189901105465,19.01088270620187,6.29159415151495,153330.77055134013
7408.102054517445,37.15812879815104,14.572856110069255,11.717006844058567,362910.09407326
6736.256480915792,22.77343764590475,12.27115184399258,11.715731955927996,198183.24950021497
6540.615401807587,46.79446672066708,20.403270022239866,13.5218150031854,430891.52064959874
6603.813677548971,34.53440234905241,27.5330720531669,9.03482866212397,326642.01599129924
5768.0304569012815,3.6693952261736604,25.10274511347238,11.203095513534647,30327.9445509958
6908.159536198447,14.351921367516823,12.727429511735394,5.1454466566788195,121040.21983216294
6201.175117613194,36.21522583756872,17.844880901994646,9.374749220237291,298146.8397472626
7308.317388987497,22.19881708735142,20.279789783196215,12.83653012741143,226791.53487333318
